numero,fecha_recogida (Fecha),UND
4459,13 jul 2024,1
4460,13 jul 2024,2
4461,13 jul 2024,2
4462,13 jul 2024,8
4463,13 jul 2024,6
4464,13 jul 2024,2
4465,13 jul 2024,2
4466,13 jul 2024,4
4467,13 jul 2024,2
4468,13 jul 2024,1
4469,13 jul 2024,2
4470,13 jul 2024,2
4471,13 jul 2024,1
4472,13 jul 2024,2
4473,13 jul 2024,2
4474,13 jul 2024,2
4475,13 jul 2024,2
4476,13 jul 2024,2
4477,13 jul 2024,1
4478,13 jul 2024,2
4479,14 jul 2024,1
4480,14 jul 2024,2
4481,14 jul 2024,2
4482,14 jul 2024,2
4483,14 jul 2024,2
4484,14 jul 2024,1
4485,14 jul 2024,2
4486,14 jul 2024,2
4487,14 jul 2024,2
4488,14 jul 2024,1
4489,14 jul 2024,2
4490,14 jul 2024,2
4491,14 jul 2024,5
4492,14 jul 2024,1
4493,14 jul 2024,2
4494,14 jul 2024,2
4495,14 jul 2024,2
4496,14 jul 2024,2
4497,14 jul 2024,2
4498,14 jul 2024,2
4499,14 jul 2024,2
4500,14 jul 2024,2
4501,14 jul 2024,1
4502,14 jul 2024,2
4503,14 jul 2024,1
4504,14 jul 2024,2
4505,14 jul 2024,4
4506,14 jul 2024,2
4507,14 jul 2024,3
4508,14 jul 2024,2
4509,14 jul 2024,2
4510,14 jul 2024,2
4511,14 jul 2024,2
4512,14 jul 2024,2
4513,14 jul 2024,3
4514,15 jul 2024,2
4515,15 jul 2024,2
4516,15 jul 2024,7
4517,15 jul 2024,2
4518,15 jul 2024,2
4519,15 jul 2024,1
4520,15 jul 2024,2
4521,15 jul 2024,2
4522,15 jul 2024,2
4523,15 jul 2024,2
4524,15 jul 2024,4
4525,15 jul 2024,3
4526,15 jul 2024,2
4527,15 jul 2024,2
4528,15 jul 2024,1
4529,15 jul 2024,1
4530,15 jul 2024,2
4531,15 jul 2024,3
4532,15 jul 2024,5
4533,15 jul 2024,2
4534,15 jul 2024,2
4535,16 jul 2024,1
4536,16 jul 2024,1
4537,16 jul 2024,1
4538,16 jul 2024,1
4539,16 jul 2024,1
4540,16 jul 2024,2
4541,16 jul 2024,2
4542,16 jul 2024,2
4543,16 jul 2024,2
4544,16 jul 2024,2
4545,16 jul 2024,4
4546,16 jul 2024,2
4547,16 jul 2024,3
4548,16 jul 2024,2
4549,16 jul 2024,2
4550,16 jul 2024,2
4551,16 jul 2024,2
4552,16 jul 2024,3
4553,16 jul 2024,2
4554,16 jul 2024,2
4555,16 jul 2024,1
4556,16 jul 2024,3
4557,16 jul 2024,2
4558,16 jul 2024,2
4559,16 jul 2024,1
4560,16 jul 2024,2
4561,16 jul 2024,2
4562,16 jul 2024,2
4563,16 jul 2024,2
4564,16 jul 2024,2
4565,16 jul 2024,1
4566,16 jul 2024,2
4567,16 jul 2024,2
4568,16 jul 2024,2
4569,16 jul 2024,2
4570,16 jul 2024,3
4571,16 jul 2024,2
4572,17 jul 2024,1
4573,17 jul 2024,2
4574,17 jul 2024,2
4575,17 jul 2024,1
4576,17 jul 2024,2
4577,17 jul 2024,2
4578,17 jul 2024,2
4579,17 jul 2024,2
4580,17 jul 2024,1
4581,17 jul 2024,1
4582,17 jul 2024,2
4583,17 jul 2024,1
4584,17 jul 2024,2
4585,17 jul 2024,2
4586,17 jul 2024,1
4587,17 jul 2024,2
4588,17 jul 2024,6
4589,17 jul 2024,2
4590,17 jul 2024,2
4591,17 jul 2024,1
4592,17 jul 2024,2
4593,17 jul 2024,3
4594,17 jul 2024,2
4595,17 jul 2024,2
4596,17 jul 2024,2
4597,17 jul 2024,2
4598,17 jul 2024,3
4599,17 jul 2024,3
4600,17 jul 2024,2
4601,17 jul 2024,2
4602,17 jul 2024,2
4603,17 jul 2024,1
4604,17 jul 2024,2
4605,17 jul 2024,1
4606,17 jul 2024,2
4607,17 jul 2024,2
4608,17 jul 2024,2
4609,17 jul 2024,2
4610,17 jul 2024,2
4611,17 jul 2024,2
4612,17 jul 2024,3
4613,17 jul 2024,3
4614,17 jul 2024,2
4615,17 jul 2024,2
4616,17 jul 2024,4
4617,17 jul 2024,2
4618,18 jul 2024,2
4619,18 jul 2024,2
4620,18 jul 2024,2
4621,18 jul 2024,5
4622,18 jul 2024,1
4623,18 jul 2024,2
4624,18 jul 2024,2
4625,18 jul 2024,6
4626,18 jul 2024,2
4627,18 jul 2024,2
4628,18 jul 2024,2
4629,18 jul 2024,2
4630,18 jul 2024,2
4631,18 jul 2024,2
4632,18 jul 2024,1
4633,18 jul 2024,2
4634,18 jul 2024,2
4635,18 jul 2024,2
4636,18 jul 2024,2
4637,18 jul 2024,2
4638,18 jul 2024,4
4639,18 jul 2024,2
4640,18 jul 2024,2
4641,18 jul 2024,2
4642,18 jul 2024,2
4643,18 jul 2024,2
4644,18 jul 2024,2
4645,18 jul 2024,2
4646,18 jul 2024,1
4647,18 jul 2024,1
4648,18 jul 2024,3
4649,18 jul 2024,1
4650,18 jul 2024,3
4651,18 jul 2024,2
4652,19 jul 2024,2
4653,19 jul 2024,2
4654,19 jul 2024,2
4655,19 jul 2024,3
4656,19 jul 2024,1
4657,19 jul 2024,3
4658,19 jul 2024,1
4659,19 jul 2024,1
4660,19 jul 2024,2
4661,19 jul 2024,2
4662,19 jul 2024,1
4663,19 jul 2024,2
4664,19 jul 2024,2
4665,19 jul 2024,2
4666,19 jul 2024,2
4667,19 jul 2024,2
4668,19 jul 2024,3
4669,19 jul 2024,2
4670,19 jul 2024,2
4671,19 jul 2024,3
4672,19 jul 2024,2
4673,19 jul 2024,1
4674,19 jul 2024,4
4675,19 jul 2024,2
4676,19 jul 2024,2
4677,19 jul 2024,2
4678,19 jul 2024,2
4679,19 jul 2024,1
4680,19 jul 2024,2
4681,19 jul 2024,2
4682,19 jul 2024,2
4683,20 jul 2024,2
4684,20 jul 2024,2
4685,20 jul 2024,1
4686,20 jul 2024,2
4687,20 jul 2024,2
4688,20 jul 2024,2
4689,20 jul 2024,2
4690,20 jul 2024,7
4691,20 jul 2024,2
4692,20 jul 2024,2
4693,20 jul 2024,2
4694,20 jul 2024,1
4695,20 jul 2024,2
4696,20 jul 2024,2
4697,20 jul 2024,2
4698,20 jul 2024,2
4699,20 jul 2024,1
4700,20 jul 2024,2
4701,20 jul 2024,2
4702,20 jul 2024,1
4703,20 jul 2024,2
4704,20 jul 2024,1
4705,20 jul 2024,1
4706,20 jul 2024,1
4707,20 jul 2024,2
4708,20 jul 2024,2
4709,20 jul 2024,2
4710,20 jul 2024,2
4711,20 jul 2024,2
4712,20 jul 2024,2
4713,20 jul 2024,3
4714,21 jul 2024,2
4715,21 jul 2024,2
4716,21 jul 2024,2
4717,21 jul 2024,2
4718,21 jul 2024,2
4719,21 jul 2024,2
4720,21 jul 2024,2
4721,21 jul 2024,1
4722,21 jul 2024,2
4723,21 jul 2024,2
4724,21 jul 2024,2
4725,21 jul 2024,1
4726,21 jul 2024,1
4727,21 jul 2024,3
4728,21 jul 2024,2
4729,21 jul 2024,2
4730,21 jul 2024,2
4731,21 jul 2024,4
4732,21 jul 2024,6
4733,21 jul 2024,3
4734,21 jul 2024,2
4735,21 jul 2024,2
4736,21 jul 2024,2
4737,21 jul 2024,2
4738,21 jul 2024,2
4739,21 jul 2024,2
4740,21 jul 2024,2
4741,22 jul 2024,2
4742,22 jul 2024,6
4743,22 jul 2024,2
4744,22 jul 2024,1
4745,22 jul 2024,2
4746,22 jul 2024,8
4747,22 jul 2024,2
4748,22 jul 2024,2
4749,22 jul 2024,2
4750,22 jul 2024,2
4751,22 jul 2024,2
4752,22 jul 2024,2
4753,22 jul 2024,6
4754,22 jul 2024,2
4755,22 jul 2024,2
4756,22 jul 2024,2
4757,22 jul 2024,2
4758,22 jul 2024,2
4759,22 jul 2024,3
4760,22 jul 2024,4
4761,22 jul 2024,2
4762,22 jul 2024,2
4763,22 jul 2024,2
4764,22 jul 2024,3
4765,22 jul 2024,2
4766,23 jul 2024,2
4767,23 jul 2024,2
4768,23 jul 2024,2
4769,23 jul 2024,1
4770,23 jul 2024,2
4771,23 jul 2024,2
4772,23 jul 2024,2
4773,23 jul 2024,2
4774,23 jul 2024,3
4775,23 jul 2024,3
4776,23 jul 2024,4
4777,23 jul 2024,2
4778,23 jul 2024,2
4779,23 jul 2024,2
4780,23 jul 2024,2
4781,23 jul 2024,1
4782,23 jul 2024,2
4783,23 jul 2024,4
4784,23 jul 2024,2
4785,23 jul 2024,2
4786,23 jul 2024,2
4787,23 jul 2024,2
4788,23 jul 2024,1
4789,23 jul 2024,2
4790,23 jul 2024,2
4791,23 jul 2024,2
4792,23 jul 2024,2
4793,23 jul 2024,3
4794,24 jul 2024,2
4795,24 jul 2024,2
4796,24 jul 2024,1
4797,24 jul 2024,2
4798,24 jul 2024,2
4799,24 jul 2024,4
4800,24 jul 2024,2
4801,24 jul 2024,4
4802,24 jul 2024,1
4803,24 jul 2024,2
4804,24 jul 2024,2
4805,24 jul 2024,2
4806,24 jul 2024,2
4807,24 jul 2024,4
4808,24 jul 2024,2
4809,24 jul 2024,4
4810,24 jul 2024,2
4811,24 jul 2024,3
4812,24 jul 2024,2
4813,24 jul 2024,1
4814,24 jul 2024,2
4815,24 jul 2024,2
4816,24 jul 2024,1
4817,24 jul 2024,1
4818,24 jul 2024,2
4819,24 jul 2024,2
4820,24 jul 2024,2
4821,24 jul 2024,2
4822,24 jul 2024,2
4823,24 jul 2024,1
4824,24 jul 2024,1
4825,24 jul 2024,2
4826,24 jul 2024,2
4827,24 jul 2024,2
4828,24 jul 2024,5
4829,24 jul 2024,2
4830,24 jul 2024,2
4831,25 jul 2024,3
4832,25 jul 2024,2
4833,25 jul 2024,2
4834,25 jul 2024,2
4835,25 jul 2024,2
4836,25 jul 2024,2
4837,25 jul 2024,2
4838,25 jul 2024,2
4839,25 jul 2024,4
4840,25 jul 2024,2
4841,25 jul 2024,2
4842,25 jul 2024,2
4843,25 jul 2024,2
4844,25 jul 2024,2
4845,25 jul 2024,2
4846,25 jul 2024,1
4847,25 jul 2024,1
4848,25 jul 2024,4
4849,25 jul 2024,2
4850,25 jul 2024,2
4851,25 jul 2024,1
4852,25 jul 2024,2
4853,25 jul 2024,2
4854,25 jul 2024,2
4855,25 jul 2024,4
4856,25 jul 2024,2
4857,25 jul 2024,2
4858,25 jul 2024,2
4859,25 jul 2024,2
4860,25 jul 2024,1
4861,25 jul 2024,2
4862,26 jul 2024,2
4863,26 jul 2024,1
4864,26 jul 2024,2
4865,26 jul 2024,4
4866,26 jul 2024,3
4867,26 jul 2024,2
4868,26 jul 2024,2
4869,26 jul 2024,1
4870,26 jul 2024,2
4871,26 jul 2024,2
4872,26 jul 2024,2
4873,26 jul 2024,2
4874,26 jul 2024,2
4875,26 jul 2024,2
4876,26 jul 2024,2
4877,26 jul 2024,2
4878,26 jul 2024,2
4879,26 jul 2024,1
4880,26 jul 2024,2
4881,26 jul 2024,2
4882,26 jul 2024,1
4883,26 jul 2024,4
4884,26 jul 2024,4
4885,26 jul 2024,2
4886,26 jul 2024,2
4887,26 jul 2024,2
4888,26 jul 2024,2
4889,27 jul 2024,2
4890,27 jul 2024,2
4891,27 jul 2024,2
4892,27 jul 2024,2
4893,27 jul 2024,2
4894,27 jul 2024,2
4895,27 jul 2024,2
4896,27 jul 2024,2
4897,27 jul 2024,2
4898,27 jul 2024,2
4899,27 jul 2024,2
4900,27 jul 2024,2
4901,27 jul 2024,2
4902,27 jul 2024,2
4903,27 jul 2024,1
4904,27 jul 2024,2
4905,27 jul 2024,4
4906,27 jul 2024,4
4907,27 jul 2024,1
4908,27 jul 2024,2
4909,27 jul 2024,2
4910,27 jul 2024,2
4911,27 jul 2024,3
4912,27 jul 2024,2
4913,27 jul 2024,2
4914,28 jul 2024,3
4915,28 jul 2024,2
4916,28 jul 2024,2
4917,28 jul 2024,2
4918,28 jul 2024,2
4919,28 jul 2024,2
4920,28 jul 2024,1
4921,28 jul 2024,4
4922,28 jul 2024,2
4923,28 jul 2024,2
4924,28 jul 2024,4
4925,28 jul 2024,2
4926,28 jul 2024,2
4927,28 jul 2024,2
4928,28 jul 2024,2
4929,28 jul 2024,3
4930,28 jul 2024,3
4931,28 jul 2024,2
4932,28 jul 2024,2
4933,28 jul 2024,2
4934,28 jul 2024,2
4935,28 jul 2024,2
4936,28 jul 2024,2
4937,28 jul 2024,2
4938,28 jul 2024,2
4939,28 jul 2024,5
4940,28 jul 2024,1
4941,28 jul 2024,2
4942,29 jul 2024,1
4943,29 jul 2024,5
4944,29 jul 2024,2
4945,29 jul 2024,3
4946,29 jul 2024,2
4947,29 jul 2024,2
4948,29 jul 2024,1
4949,29 jul 2024,4
4950,29 jul 2024,2
4951,29 jul 2024,4
4952,29 jul 2024,1
4953,29 jul 2024,2
4954,29 jul 2024,1
4955,29 jul 2024,2
4956,29 jul 2024,2
4957,29 jul 2024,1
4958,29 jul 2024,2
4959,29 jul 2024,2
4960,29 jul 2024,2
4961,29 jul 2024,2
4962,29 jul 2024,2
4963,29 jul 2024,6
4964,29 jul 2024,2
4965,29 jul 2024,2
4966,29 jul 2024,2
4967,29 jul 2024,3
4968,30 jul 2024,2
4969,30 jul 2024,3
4970,30 jul 2024,2
4971,30 jul 2024,2
4972,30 jul 2024,4
4973,30 jul 2024,2
4974,30 jul 2024,3
4975,30 jul 2024,2
4976,30 jul 2024,2
4977,30 jul 2024,2
4978,30 jul 2024,5
4979,30 jul 2024,2
4980,30 jul 2024,2
4981,30 jul 2024,2
4982,30 jul 2024,2
4983,30 jul 2024,2
4984,30 jul 2024,2
4985,30 jul 2024,1
4986,30 jul 2024,2
4987,30 jul 2024,2
4988,30 jul 2024,2
4989,30 jul 2024,2
4990,30 jul 2024,3
4991,30 jul 2024,2
4992,30 jul 2024,2
4993,31 jul 2024,2
4994,31 jul 2024,4
4995,31 jul 2024,2
4996,31 jul 2024,2
4997,31 jul 2024,1
4998,31 jul 2024,1
4999,31 jul 2024,2
5000,31 jul 2024,2
5001,31 jul 2024,2
5002,31 jul 2024,2
5003,31 jul 2024,2
5004,31 jul 2024,4
5005,31 jul 2024,2
5006,31 jul 2024,2
5007,31 jul 2024,4
5008,31 jul 2024,2
5009,31 jul 2024,4
5010,31 jul 2024,2
5011,31 jul 2024,2
5012,31 jul 2024,3
5013,31 jul 2024,2
5014,31 jul 2024,2
5015,31 jul 2024,2
5016,31 jul 2024,2
5017,31 jul 2024,1
5018,31 jul 2024,2
5019,31 jul 2024,2
5020,31 jul 2024,2
5021,31 jul 2024,1
5022,31 jul 2024,1
5023,31 jul 2024,2
5024,1 ago 2024,2
5025,1 ago 2024,2
5026,1 ago 2024,2
5027,1 ago 2024,2
5028,1 ago 2024,4
5029,1 ago 2024,2
5030,1 ago 2024,2
5031,1 ago 2024,2
5032,1 ago 2024,2
5033,1 ago 2024,2
5034,1 ago 2024,4
5035,1 ago 2024,4
5036,1 ago 2024,2
5037,1 ago 2024,2
5038,1 ago 2024,2
5039,1 ago 2024,2
5040,1 ago 2024,2
5041,1 ago 2024,2
5042,1 ago 2024,2
5043,1 ago 2024,1
5044,1 ago 2024,2
5045,1 ago 2024,1
5046,1 ago 2024,2
5047,2 ago 2024,6
5048,2 ago 2024,2
5049,2 ago 2024,2
5050,2 ago 2024,2
5051,2 ago 2024,2
5052,2 ago 2024,2
5053,2 ago 2024,2
5054,2 ago 2024,2
5055,2 ago 2024,2
5056,2 ago 2024,1
5057,2 ago 2024,3
5058,2 ago 2024,2
5059,2 ago 2024,2
5060,2 ago 2024,1
5061,2 ago 2024,1
5062,2 ago 2024,1
5063,2 ago 2024,5
5064,2 ago 2024,2
5065,2 ago 2024,2
5066,2 ago 2024,2
5067,2 ago 2024,2
5068,2 ago 2024,2
5069,2 ago 2024,2
5070,2 ago 2024,1
5071,2 ago 2024,2
5072,2 ago 2024,2
5073,2 ago 2024,3
5074,3 ago 2024,2
5075,3 ago 2024,1
5076,3 ago 2024,2
5077,3 ago 2024,3
5078,3 ago 2024,4
5079,3 ago 2024,2
5080,3 ago 2024,3
5081,3 ago 2024,4
5082,3 ago 2024,4
5083,3 ago 2024,2
5084,3 ago 2024,2
5085,3 ago 2024,3
5086,3 ago 2024,2
5087,3 ago 2024,1
5088,3 ago 2024,2
5089,3 ago 2024,2
5090,3 ago 2024,2
5091,3 ago 2024,2
5092,3 ago 2024,2
5093,3 ago 2024,2
5094,3 ago 2024,1
5095,3 ago 2024,2
5096,3 ago 2024,3
5097,3 ago 2024,2
5098,3 ago 2024,4
5099,4 ago 2024,2
5100,4 ago 2024,2
5101,4 ago 2024,2
5102,4 ago 2024,2
5103,4 ago 2024,2
5104,4 ago 2024,2
5105,4 ago 2024,2
5106,4 ago 2024,2
5107,4 ago 2024,2
5108,4 ago 2024,2
5109,4 ago 2024,2
5110,4 ago 2024,2
5111,4 ago 2024,2
5112,4 ago 2024,4
5113,4 ago 2024,2
5114,4 ago 2024,2
5115,4 ago 2024,1
5116,4 ago 2024,2
5117,4 ago 2024,2
5118,4 ago 2024,2
5119,4 ago 2024,2
5120,4 ago 2024,2
5121,4 ago 2024,2
5122,4 ago 2024,1
5123,4 ago 2024,2
5124,4 ago 2024,2
5125,4 ago 2024,2
5126,4 ago 2024,2
5127,4 ago 2024,2
5128,4 ago 2024,3
5129,4 ago 2024,2
5130,4 ago 2024,3
5131,5 ago 2024,2
5132,5 ago 2024,1
5133,5 ago 2024,2
5134,5 ago 2024,2
5135,5 ago 2024,2
5136,5 ago 2024,2
5137,5 ago 2024,2
5138,5 ago 2024,3
5139,5 ago 2024,2
5140,5 ago 2024,2
5141,5 ago 2024,2
5142,5 ago 2024,2
5143,5 ago 2024,2
5144,5 ago 2024,2
5145,5 ago 2024,3
5146,5 ago 2024,2
5147,5 ago 2024,2
5148,5 ago 2024,2
5149,5 ago 2024,3
5150,5 ago 2024,2
5151,5 ago 2024,2
5152,5 ago 2024,1
5153,5 ago 2024,2
5154,5 ago 2024,1
5155,5 ago 2024,3
5156,5 ago 2024,2
5157,5 ago 2024,1
5158,5 ago 2024,2
5159,6 ago 2024,2
5160,6 ago 2024,2
5161,6 ago 2024,1
5162,6 ago 2024,2
5163,6 ago 2024,1
5164,6 ago 2024,2
5165,6 ago 2024,2
5166,6 ago 2024,5
5167,6 ago 2024,4
5168,6 ago 2024,2
5169,6 ago 2024,1
5170,6 ago 2024,2
5171,6 ago 2024,4
5172,6 ago 2024,2
5173,6 ago 2024,2
5174,6 ago 2024,1
5175,6 ago 2024,1
5176,6 ago 2024,2
5177,6 ago 2024,1
5178,6 ago 2024,2
5179,6 ago 2024,2
5180,6 ago 2024,2
5181,6 ago 2024,2
5182,6 ago 2024,2
5183,6 ago 2024,2
5184,6 ago 2024,2
5185,6 ago 2024,2
5186,6 ago 2024,2
5187,6 ago 2024,2
5188,6 ago 2024,1
5189,6 ago 2024,2
5190,6 ago 2024,5
5191,6 ago 2024,1
5192,6 ago 2024,2
5193,6 ago 2024,2
5194,6 ago 2024,2
5195,6 ago 2024,1
5196,6 ago 2024,1
5197,7 ago 2024,2
5198,7 ago 2024,2
5199,7 ago 2024,2
5200,7 ago 2024,1
5201,7 ago 2024,2
5202,7 ago 2024,1
5203,7 ago 2024,2
5204,7 ago 2024,2
5205,7 ago 2024,2
5206,7 ago 2024,6
5207,7 ago 2024,2
5208,7 ago 2024,4
5209,7 ago 2024,1
5210,7 ago 2024,2
5211,7 ago 2024,3
5212,7 ago 2024,2
5213,7 ago 2024,2
5214,7 ago 2024,3
5215,7 ago 2024,2
5216,7 ago 2024,2
5217,7 ago 2024,2
5218,7 ago 2024,2
5219,7 ago 2024,4
5220,7 ago 2024,5
5221,7 ago 2024,4
5222,7 ago 2024,1
5223,7 ago 2024,2
5224,7 ago 2024,2
5225,7 ago 2024,2
5226,7 ago 2024,2
5227,7 ago 2024,2
5228,7 ago 2024,2
5229,7 ago 2024,1
5230,7 ago 2024,3
5231,7 ago 2024,2
5232,7 ago 2024,4
5233,7 ago 2024,4
5234,7 ago 2024,2
5235,8 ago 2024,2
5236,8 ago 2024,2
5237,8 ago 2024,2
5238,8 ago 2024,1
5239,8 ago 2024,3
5240,8 ago 2024,2
5241,8 ago 2024,1
5242,8 ago 2024,3
5243,8 ago 2024,2
5244,8 ago 2024,2
5245,8 ago 2024,2
5246,8 ago 2024,5
5247,8 ago 2024,3
5248,8 ago 2024,1
5249,8 ago 2024,2
5250,8 ago 2024,2
5251,8 ago 2024,1
5252,8 ago 2024,2
5253,8 ago 2024,6
5254,8 ago 2024,1
5255,8 ago 2024,1
5256,8 ago 2024,2
5257,8 ago 2024,2
5258,8 ago 2024,2
5259,8 ago 2024,4
5260,8 ago 2024,2
5261,8 ago 2024,2
5262,8 ago 2024,3
5263,8 ago 2024,2
5264,8 ago 2024,2
5265,8 ago 2024,1
5266,8 ago 2024,2
5267,8 ago 2024,2
5268,8 ago 2024,2
5269,8 ago 2024,3
5270,8 ago 2024,3
5271,8 ago 2024,2
5272,8 ago 2024,2
5273,8 ago 2024,1
5274,9 ago 2024,1
5275,9 ago 2024,3
5276,9 ago 2024,2
5277,9 ago 2024,3
5278,9 ago 2024,2
5279,9 ago 2024,2
5280,9 ago 2024,1
5281,9 ago 2024,2
5282,9 ago 2024,5
5283,9 ago 2024,2
5284,9 ago 2024,2
5285,9 ago 2024,2
5286,9 ago 2024,2
5287,9 ago 2024,2
5288,9 ago 2024,2
5289,9 ago 2024,2
5290,9 ago 2024,4
5291,9 ago 2024,1
5292,9 ago 2024,4
5293,9 ago 2024,3
5294,9 ago 2024,2
5295,9 ago 2024,2
5296,9 ago 2024,2
5297,9 ago 2024,2
5298,9 ago 2024,2
5299,9 ago 2024,4
5300,9 ago 2024,1
5301,9 ago 2024,2
5302,9 ago 2024,2
5303,9 ago 2024,2
5304,9 ago 2024,2
5305,9 ago 2024,2
5306,10 ago 2024,2
5307,10 ago 2024,2
5308,10 ago 2024,2
5309,10 ago 2024,2
5310,10 ago 2024,3
5311,10 ago 2024,2
5312,10 ago 2024,2
5313,10 ago 2024,2
5314,10 ago 2024,1
5315,10 ago 2024,5
5316,10 ago 2024,2
5317,10 ago 2024,2
5318,10 ago 2024,2
5319,10 ago 2024,2
5320,10 ago 2024,2
5321,10 ago 2024,2
5322,10 ago 2024,2
5323,10 ago 2024,3
5324,10 ago 2024,2
5325,10 ago 2024,3
5326,10 ago 2024,2
5327,10 ago 2024,3
5328,10 ago 2024,2
5329,10 ago 2024,2
5330,10 ago 2024,2
5331,10 ago 2024,2
5332,10 ago 2024,2
5333,10 ago 2024,2
5334,10 ago 2024,2
5335,10 ago 2024,4
5336,10 ago 2024,4
5337,10 ago 2024,2
5338,10 ago 2024,3
5339,10 ago 2024,2
5340,10 ago 2024,1
5341,11 ago 2024,2
5342,11 ago 2024,2
5343,11 ago 2024,2
5344,11 ago 2024,1
5345,11 ago 2024,1
5346,11 ago 2024,2
5347,11 ago 2024,2
5348,11 ago 2024,2
5349,11 ago 2024,2
5350,11 ago 2024,2
5351,11 ago 2024,5
5352,11 ago 2024,2
5353,11 ago 2024,1
5354,11 ago 2024,2
5355,11 ago 2024,1
5356,11 ago 2024,2
5357,11 ago 2024,4
5358,11 ago 2024,2
5359,11 ago 2024,2
5360,11 ago 2024,1
5361,11 ago 2024,2
5362,11 ago 2024,1
5363,11 ago 2024,2
5364,11 ago 2024,1
5365,11 ago 2024,2
5366,11 ago 2024,2
5367,11 ago 2024,2
5368,11 ago 2024,1
5369,11 ago 2024,2
5370,11 ago 2024,2
5371,12 ago 2024,3
5372,12 ago 2024,2
5373,12 ago 2024,1
5374,12 ago 2024,1
5375,12 ago 2024,2
5376,12 ago 2024,2
5377,12 ago 2024,2
5378,12 ago 2024,2
5379,12 ago 2024,2
5380,12 ago 2024,2
5381,12 ago 2024,2
5382,12 ago 2024,2
5383,12 ago 2024,2
5384,12 ago 2024,2
5385,12 ago 2024,3
5386,12 ago 2024,2
5387,12 ago 2024,3
5388,12 ago 2024,2
5389,12 ago 2024,2
5390,12 ago 2024,2
5391,12 ago 2024,2
5392,12 ago 2024,2
5393,12 ago 2024,2
5394,12 ago 2024,1
5395,12 ago 2024,1
5396,12 ago 2024,2
5397,12 ago 2024,2
5398,12 ago 2024,2
5399,12 ago 2024,2
5400,12 ago 2024,4
5401,12 ago 2024,5
5402,13 ago 2024,2
5403,13 ago 2024,2
5404,13 ago 2024,1
5405,13 ago 2024,1
5406,13 ago 2024,1
5407,13 ago 2024,2
5408,13 ago 2024,2
5409,13 ago 2024,3
5410,13 ago 2024,2
5411,13 ago 2024,3
5412,13 ago 2024,2
5413,13 ago 2024,2
5414,13 ago 2024,3
5415,13 ago 2024,2
5416,13 ago 2024,2
5417,13 ago 2024,2
5418,13 ago 2024,1
5419,13 ago 2024,3
5420,13 ago 2024,2
5421,13 ago 2024,2
5422,13 ago 2024,2
5423,13 ago 2024,1
5424,13 ago 2024,2
5425,13 ago 2024,2
5426,14 ago 2024,2
5427,14 ago 2024,4
5428,14 ago 2024,2
5429,14 ago 2024,2
5430,14 ago 2024,2
5431,14 ago 2024,4
5432,14 ago 2024,2
5433,14 ago 2024,2
5434,14 ago 2024,2
5435,14 ago 2024,2
5436,14 ago 2024,5
5437,14 ago 2024,5
5438,14 ago 2024,2
5439,14 ago 2024,5
5440,14 ago 2024,2
5441,14 ago 2024,2
5442,14 ago 2024,2
5443,14 ago 2024,4
5444,14 ago 2024,2
5445,15 ago 2024,2
5446,15 ago 2024,2
5447,15 ago 2024,2
5448,15 ago 2024,1
5449,15 ago 2024,2
5450,15 ago 2024,2
5451,15 ago 2024,2
5452,15 ago 2024,4
5453,15 ago 2024,2
5454,15 ago 2024,3
5455,15 ago 2024,2
5456,15 ago 2024,3
5457,15 ago 2024,2
5458,15 ago 2024,2
5459,15 ago 2024,2
5460,15 ago 2024,1
5461,15 ago 2024,2
5462,15 ago 2024,2
5463,15 ago 2024,2
5464,15 ago 2024,2
5465,15 ago 2024,8
5466,15 ago 2024,2
5467,16 ago 2024,1
5468,16 ago 2024,2
5469,16 ago 2024,3
5470,16 ago 2024,3
5471,16 ago 2024,2
5472,16 ago 2024,2
5473,16 ago 2024,2
5474,16 ago 2024,2
5475,16 ago 2024,3
5476,16 ago 2024,2
5477,16 ago 2024,8
5478,16 ago 2024,2
5479,16 ago 2024,2
5480,16 ago 2024,1
5481,16 ago 2024,6
5482,16 ago 2024,3
5483,16 ago 2024,2
5484,16 ago 2024,4
5485,16 ago 2024,2
5486,16 ago 2024,2
5487,16 ago 2024,2
5488,16 ago 2024,2
5489,16 ago 2024,4
5490,17 ago 2024,5
5491,17 ago 2024,2
5492,17 ago 2024,4
5493,17 ago 2024,2
5494,17 ago 2024,2
5495,17 ago 2024,2
5496,17 ago 2024,2
5497,17 ago 2024,2
5498,17 ago 2024,3
5499,17 ago 2024,2
5500,17 ago 2024,2
5501,17 ago 2024,2
5502,17 ago 2024,4
5503,17 ago 2024,2
5504,17 ago 2024,2
5505,17 ago 2024,2
5506,17 ago 2024,1
5507,17 ago 2024,2
5508,17 ago 2024,2
5509,17 ago 2024,2
5510,17 ago 2024,2
5511,17 ago 2024,2
5512,17 ago 2024,2
5513,17 ago 2024,4
5514,17 ago 2024,3
5515,17 ago 2024,2
5516,17 ago 2024,2
5517,17 ago 2024,3
5518,17 ago 2024,2
5519,17 ago 2024,2
5520,18 ago 2024,2
5521,18 ago 2024,2
5522,18 ago 2024,2
5523,18 ago 2024,2
5524,18 ago 2024,2
5525,18 ago 2024,2
5526,18 ago 2024,1
5527,18 ago 2024,2
5528,18 ago 2024,3
5529,18 ago 2024,2
5530,18 ago 2024,3
5531,18 ago 2024,1
5532,18 ago 2024,3
5533,18 ago 2024,2
